,Address,Latitude,Longitude
1546,146 BISHAN ST 11,1.36303591789608,103.960157915898
1547,146 BT BATOK WEST AVE 6,1.33180078265392,103.867242849282
1548,146 GANGSA RD,1.39049647297562,103.906157175515
1549,146 JLN BT MERAH,1.3681686169196698,103.87293845884001
1550,146 LOR 2 TOA PAYOH,1.3446414354485101,103.955916773177
1551,146 MEI LING ST,1.34800834174247,103.942813802423
1552,146 PASIR RIS ST 11,1.38111667851234,103.752527098337
1553,146 POTONG PASIR AVE 1,1.43611788840059,103.774084353729
1554,146 RIVERVALE DR,1.4308679430736202,103.832685200746
1555,146 SERANGOON NTH AVE 1,1.3343569769185801,103.84540421236099
1556,146 SIMEI ST 2,1.3633740463606203,103.96047304943899
1557,146 TAMPINES AVE 5,1.39086666284236,103.905910932815
1558,146 TECK WHYE AVE,1.38106680400449,103.753140677955
1559,146 WOODLANDS ST 13,1.33488194247885,103.911778859623
1560,146 YISHUN ST 11,1.34387703291755,103.85510637770099
1561,146A LOR 2 TOA PAYOH,1.34957751809963,103.743601296461
1562,146A PASIR RIS ST 11,1.3760207658639698,103.76549004415399
1563,146A RIVERVALE CRES,1.3345468317167701,103.845077697814
1564,146A TECK WHYE AVE,1.2943174262758799,103.804931843663
1565,147 BEDOK RESERVOIR RD,1.36310057764067,103.962012302637
1566,147 BISHAN ST 11,1.33179355282605,103.867966356959
1567,147 BT BATOK WEST AVE 6,1.39052899073612,103.905609227011
1568,147 GANGSA RD,1.36847950992105,103.872662860362
1569,147 LOR 2 TOA PAYOH,1.27727696508459,103.831093355841
1570,147 MEI LING ST,1.3455292474333602,103.95583029790001
1571,147 PASIR RIS ST 13,1.34923238819561,103.942181032929
1572,147 POTONG PASIR AVE 1,1.4360845593963998,103.774722137957
1573,147 RIVERVALE CRES,1.4312806628618402,103.831829692469
1574,147 SERANGOON NTH AVE 1,1.3346611108080202,103.84536293507799
1575,147 SILAT AVE,1.33398484471496,103.845175630676
1576,147 SIMEI ST 2,1.3353408846181498,103.91190498709
1577,147 TAMPINES AVE 5,1.3442336080746,103.854763632034
1578,147 WOODLANDS ST 13,1.3492799307758998,103.743857543224
1579,147 YISHUN ST 11,1.3759187071108898,103.76619176019199
1580,147A LOR 2 TOA PAYOH,1.3346844274446799,103.843608473402
1581,147B LOR 2 TOA PAYOH,1.2943160744931201,103.80446622474301
1582,148 BEDOK RESERVOIR RD,1.36226599374264,103.962078643998
1583,148 BISHAN ST 11,1.33235435973174,103.86777426101999
1584,148 BT BATOK WEST AVE 6,1.3907621548792601,103.905195828794
1585,148 GANGSA RD,1.36830364245426,103.873673070603
1586,148 LOR 1 TOA PAYOH,1.34626694058528,103.955964816441
1587,148 MEI LING ST,1.27688315064167,103.830883904963
1588,148 PASIR RIS ST 13,1.35061317143504,103.94224997427901
1589,148 POTONG PASIR AVE 1,1.43576274995206,103.77402996229
1590,148 RIVERVALE CRES,1.4319501883911898,103.832337855178
1591,148 SERANGOON NTH AVE 1,1.294582086012,103.80385241291201
1592,148 SIMEI ST 1,1.39105132735515,103.905382510021
1593,148 SILAT AVE,1.3357692980179399,103.912779600202
1594,148 TAMPINES AVE 5,1.3442794085046799,103.85555566509899
1595,148 WOODLANDS ST 13,1.3492822272037301,103.744341916695
1596,148 YISHUN ST 11,1.3337849171862701,103.84376074201
1597,148A MEI LING ST,1.2947997581744801,103.804609065173
1598,148A RIVERVALE CRES,1.36155035352405,103.96200851225201
1599,149 BEDOK RESERVOIR RD,1.3767457487027202,103.76670762385599
1600,149 BISHAN ST 11,1.39155998121245,103.905403782973
1601,149 BT BATOK WEST AVE 6,1.366776135277,103.87356076875
1602,149 LOR 1 TOA PAYOH,1.34588876242279,103.956025808254
1603,149 MEI LING ST,1.27736066510424,103.831600213349
1604,149 PASIR RIS ST 13,1.3514019915521003,103.942727273621
1605,149 PETIR RD,1.4357638173206202,103.772798008229
1606,149 RIVERVALE CRES,1.4315485063498703,103.832784115425
1607,149 SERANGOON NTH AVE 1,1.3623896742457602,103.962716598775
1608,149 SIMEI ST 1,1.3670048167591797,103.87327209132299
1609,149 SILAT AVE,1.36203892549674,103.962221705745
1610,149 TAMPINES ST 12,1.29835114702682,103.858853820405
1611,149 WOODLANDS ST 13,1.31789091823444,103.946338598685
1612,149 YISHUN ST 11,1.3238597095871798,103.90336356771999
1613,149A PASIR RIS ST 13,1.31104346812009,103.851660614786
1614,149A SERANGOON NTH AVE 1,1.30914384256221,103.788419918626
1615,149B PASIR RIS ST 13,1.36265770425112,103.891921506467
1616,15 BEACH RD,1.33550132176624,103.880231498548
1617,15 BEDOK STH RD,1.3359218381339901,103.85905848163901
1618,15 EUNOS CRES,1.30488433056961,103.913940006446
1619,15 FARRER PK RD,1.4419256022386298,103.77815839576401
1620,15 GHIM MOH RD,,
1621,15 HOUGANG AVE 3,1.3791335725679499,103.7547387164
1622,15 JOO SENG RD,1.27706044815476,103.82076205841999
1623,15 LOR 7 TOA PAYOH,1.3393108581003799,103.772051477646
1624,15 MARINE TER,1.3158732490876999,103.87129618518298
1625,15 MARSILING LANE,1.3046191941173,103.914077165294
1626,15 ST. GEORGE'S RD,1.37680678506745,103.84201796257601
1627,15 ST. GEORGE'S RD,1.33615375353552,103.912672307759
1628,15 TECK WHYE LANE,1.3445598332951998,103.85573741959601
1629,15 TELOK BLANGAH CRES,1.3487846749674197,103.74367283872299
1630,15 TOH YI DR,1.3272457956593602,103.72235029416599
1631,15 UPP BOON KENG RD,1.37820351130766,103.75645087812799
1632,15A MARINE TER,1.33378519606712,103.84451622659901
1633,150 ANG MO KIO AVE 5,1.29490307854695,103.803699298575
1634,150 BEDOK RESERVOIR RD,1.36273757837089,103.96297703809799
1635,150 BISHAN ST 11,1.377046160425,103.766883474367
1636,150 BT BATOK ST 11,1.39235429813902,103.906260569671
1637,150 CORPORATION DR,1.36939886548664,103.875015473687
1638,150 JLN TECK WHYE,1.3461967058616102,103.95710526644699
1639,150 LOR 1 TOA PAYOH,1.27707706824335,103.83142585691601
1640,150 MEI LING ST,1.35094609975016,103.94326011505699
1641,150 PASIR RIS ST 13,1.4353260957449299,103.773740682395
1642,150 PETIR RD,1.43096941749525,103.833648678573
1643,150 RIVERVALE CRES,1.3445598332951998,103.85573741959601
1644,150 SERANGOON NTH AVE 2,1.32672023915097,103.722377848685
1645,150 SIMEI ST 1,1.2953643287713899,103.803820121469
1646,150 SILAT AVE,1.3767110527145503,103.841168190659
1647,150 TAMPINES ST 12,1.33557619454704,103.911545779692
1648,150 WOODLANDS ST 13,1.34507321944684,103.855542321231
1649,150 YISHUN ST 11,1.3487470350259299,103.74421148399901
1650,150A BISHAN ST 11,1.37810393084605,103.75671758799801
1651,150A CORPORATION DR,1.2948594365708301,103.80301686596201
1652,150A MEI CHIN RD,1.3630539130148798,103.962482348299
1653,151 ANG MO KIO AVE 5,1.37712962824254,103.766171200009
1654,151 BEDOK RESERVOIR RD,1.39202334402453,103.90589748332701
1655,151 BISHAN ST 11,1.3695342462088897,103.873492369263
1656,151 BT BATOK ST 11,1.34575482659138,103.95726885964301
1657,151 JLN TECK WHYE,1.35140047388048,103.94379335640801
1658,151 MEI LING ST,1.4354267939838898,103.774232531847
1659,151 PASIR RIS ST 13,1.4308063369681299,103.83426814362
1660,151 PETIR RD,1.32676126001248,103.721288499183
1661,151 RIVERVALE CRES,1.34548192067534,103.855182266806
1662,151 SERANGOON NTH AVE 2,1.37810393084605,103.75671758799801
1663,151 SIMEI ST 1,1.2948594365708301,103.80301686596201
1664,151 TAMPINES ST 12,1.3695342462088897,103.873492369263
1665,151 WOODLANDS ST 13,1.3766876256746199,103.84015950660101
1666,151 YISHUN ST 11,1.34517766184219,103.85482517383001
1667,151 YUNG HO RD,1.34830189530175,103.74425726810499
1668,151A BISHAN ST 11,1.3755218245352199,103.765438473784
1669,151A JLN TECK WHYE,1.37881790510248,103.758023837892
1670,151A MEI LING ST,1.33416708512554,103.845891140252
1671,151A SERANGOON NTH AVE 2,1.29362798703699,103.80284137405899
1672,152 ANG MO KIO AVE 5,1.36374137521077,103.96224799967399
1673,152 BISHAN ST 11,1.39177826776403,103.906213093122
1674,152 BT BATOK ST 11,1.36978741062914,103.872742681692
1675,152 GANGSA RD,1.4350671170650602,103.77423129783001
1676,152 JLN TECK WHYE,1.43103977540872,103.834755026459
1677,152 LOR 2 TOA PAYOH,1.3270767070985,103.720708632369
1678,152 MEI LING ST,1.34517766184219,103.85482517383001
1679,152 PASIR RIS ST 13,1.3755218245352199,103.765438473784
1680,152 RIVERVALE CRES,1.36978741062914,103.872742681692
1681,152 SERANGOON NTH AVE 1,1.3453155448314802,103.853985123244
1682,152 WOODLANDS ST 13,1.3697994037416201,103.87303579046
1683,152 YISHUN ST 11,1.37635745661369,103.842056476563
1684,152 YUNG HO RD,1.3460859589011898,103.85507829721399
1685,152A BISHAN ST 11,1.3474794780508301,103.74427646089501
1686,152A GANGSA RD,1.37497216679058,103.765518982199
1687,152A SERANGOON NTH AVE 1,1.33357057543361,103.84572377681299
1688,152B BISHAN ST 11,1.29381445284906,103.803137926845
1689,152B SERANGOON NTH AVE 1,1.36364394345332,103.96272105135701
1690,153 ANG MO KIO AVE 5,1.3913652723385599,103.906601243533
1691,153 BISHAN ST 13,1.36965187438477,103.87195282050301
1692,153 BT BATOK ST 11,1.34522275937951,103.957207660008
1693,153 GANGSA RD,1.43541251164651,103.77486484167
1694,153 LOR 2 TOA PAYOH,1.4311684855946298,103.834264424083
1695,153 MEI LING ST,1.32748327992352,103.72104376524099
1696,153 PASIR RIS ST 13,1.33371382805052,103.845233136341
1697,153 RIVERVALE CRES,1.2939234118595802,103.802945443955
1698,153 SERANGOON NTH AVE 1,1.36965187438477,103.87195282050301
1699,153 SIMEI ST 1,1.37626067387977,103.841230957516
1700,153 WOODLANDS ST 13,1.34662507482216,103.855033173199
1701,153 YISHUN ST 11,1.3477355834950502,103.743984048754
1702,153 YUNG HO RD,1.3748168008300599,103.765109335954
1703,153A LOR 1 TOA PAYOH,1.3522029527063102,103.88017319190399
1704,153A MEI LING ST,1.37964487632193,103.757746962906
1705,153A SERANGOON NTH AVE 1,1.3332878303261102,103.846165629616
1706,154 ANG MO KIO AVE 5,1.2936149401631498,103.803742526958
1707,154 BISHAN ST 13,1.3632454509068,103.96327404830299
1708,154 BT BATOK ST 11,1.39103589180621,103.906909105887
1709,154 GANGSA RD,1.3701298339951298,103.873115537451
1710,154 HOUGANG ST 11,1.3448069254220802,103.95699664192699
1711,154 JLN TECK WHYE,1.43468716061319,103.77543005533
1712,154 LOR 2 TOA PAYOH,1.43151402272614,103.834321462185
1713,154 MEI LING ST,1.32712439587226,103.721781699843
1714,154 PASIR RIS ST 13,1.34737180152614,103.743698106143
1715,154 RIVERVALE CRES,1.3791863714735002,103.757531556198
1716,154 SERANGOON NTH AVE 1,1.3758772382864601,103.84006748291901
1717,154 SIMEI ST 1,1.3185740544200801,103.946080891889
1718,154 WOODLANDS ST 13,1.3462270923831299,103.85590556522
1719,154 YISHUN ST 11,1.34802620956271,103.743595035
1720,154 YUNG HO RD,1.37531520951442,103.765028861819
1721,154A BT BATOK WEST AVE 8,1.35265338944727,103.880292681446
1722,154A JLN TECK WHYE,1.37893693677125,103.75716507033
1723,155 ANG MO KIO AVE 4,1.33279631135031,103.84558863862499
1724,155 BEDOK STH AVE 3,1.29297845870704,103.80478607927799
1725,155 BISHAN ST 13,1.36342608700509,103.96353616671
1726,155 BT BATOK ST 11,1.3906986624878301,103.907208774203
1727,155 GANGSA RD,1.34469945127154,103.958210105786
1728,155 HOUGANG ST 11,1.4347344752805702,103.77458693222401
1729,155 JLN TECK WHYE,1.43188685735307,103.834255994974
1730,155 LOR 1 TOA PAYOH,1.32815037439144,103.722304797182
1731,155 MEI LING ST,1.36383202855599,103.96332847177099
1732,155 PASIR RIS ST 13,1.32815037439144,103.722304797182
1733,155 RIVERVALE CRES,1.3754951957496597,103.839947470774
1734,155 SIMEI RD,1.31828663769921,103.94548175094101
1735,155 WOODLANDS ST 13,1.34532332600274,103.856581140233
1736,155 YISHUN ST 11,1.3483648997793898,103.743842009803
1737,155 YUNG LOH RD,1.3525268017938101,103.879594937532
1738,155A PASIR RIS ST 13,1.3788382543968303,103.756635416804
1739,155A YUNG LOH RD,1.33315256183327,103.845263790401
1740,156 ANG MO KIO AVE 4,1.2926597004021598,103.804250772001
1741,156 BEDOK STH AVE 3,1.3640836452932,103.96289534923001
1742,156 BISHAN ST 13,1.39166448563592,103.906957251108
1743,156 BT BATOK ST 11,1.3451504820472,103.95871981583599
1744,156 HOUGANG ST 11,1.35162194359969,103.94509000087601
1745,156 JLN TECK WHYE,1.43421027208489,103.774283872761
1746,156 LOR 1 TOA PAYOH,1.43188761932591,103.833567756794
1747,156 MEI LING ST,1.32789040951674,103.72178882685999
1748,156 PASIR RIS ST 13,1.33315256183327,103.845263790401
1749,156 RIVERVALE CRES,1.2926597004021598,103.804250772001
1750,156 SIMEI RD,1.39166448563592,103.906957251108
1751,156 TAMPINES ST 12,1.3920084269486899,103.906514317173
1752,156 WOODLANDS ST 13,1.37530562109726,103.839395071769
1753,156 YISHUN ST 11,1.31873607930177,103.94571558130501
1754,156 YUNG LOH RD,1.34605755352174,103.856679995938
1755,156A LOR 1 TOA PAYOH,1.34836899457741,103.74342208734699
1756,156A MEI LING ST,1.3530146139872,103.879702918983
1757,156A RIVERVALE CRES,1.3791878654821,103.756782882659
1758,156B RIVERVALE CRES,1.3322062632125,103.845452861739
1759,157 ANG MO KIO AVE 4,1.29311193242128,103.80373024215599
1760,157 BEDOK STH AVE 3,1.36430485980043,103.962666631803
1761,157 BISHAN ST 13,1.37115656789605,103.869239467549
1762,157 BT BATOK ST 11,1.3446215957614198,103.959417493708
1763,157 HOUGANG ST 11,1.3510732907737901,103.945003856886
1764,157 JLN TECK WHYE,1.4343766462149599,103.774783081105
1765,157 LOR 1 TOA PAYOH,1.43221790096873,103.834091373479
1766,157 MEI LING ST,1.32861633614017,103.72165142267299
1767,157 PASIR RIS ST 13,1.29336552530296,103.80345925140699
1768,157 SERANGOON NTH AVE 1,1.38785512397154,103.908392900982
1769,157 SIMEI RD,1.3712845683801,103.86949075923701
1770,157 TAMPINES ST 12,1.38763106364665,103.90823291882299
1771,157 WOODLANDS ST 13,1.37127827424631,103.869305077827
1772,157 YISHUN ST 11,1.38775850187874,103.90772909175101
1773,157 YUNG LOH RD,1.3880866137342,103.90788907767599
1774,157A MEI LING ST,1.3747805874721102,103.83899757158501
1775,157A RIVERVALE CRES,1.318735826395,103.945086743107
1776,157A SERANGOON NTH AVE 1,1.34653526211206,103.856208219158
1777,157B RIVERVALE CRES,1.34872799726418,103.743193864461
1778,157B SERANGOON NTH AVE 1,1.35164022372478,103.880486217946
1779,157C RIVERVALE CRES,1.37966151992616,103.756569564489
1780,157D RIVERVALE CRES,1.3314660100493798,103.84505463634001
1781,158 ANG MO KIO AVE 4,1.2927403836569198,103.80280666841401
1782,158 BEDOK STH AVE 3,1.3641761862274298,103.96168157980401
1783,158 BISHAN ST 13,1.3442534863559499,103.95960282348301
1784,158 BT BATOK ST 11,1.35141456108805,103.94585904859301
1785,158 HOUGANG ST 11,1.4340321572914698,103.77477997615999
1786,158 JLN TECK WHYE,1.4324077710829,103.83452492794001
1787,158 LOR 1 TOA PAYOH,1.32896082457079,103.722279551998
1788,158 MEI LING ST,1.37966151992616,103.756569564489
1789,158 PASIR RIS ST 13,1.3641761862274298,103.96168157980401
1790,158 SIMEI RD,1.3887201881252598,103.90686905980499
1791,158 TAMPINES ST 12,1.3884133801872,103.90667617933799
1792,158 WOODLANDS ST 13,1.38818825958938,103.90714582971701
1793,158 YISHUN ST 11,1.3884193202487298,103.90724190193701
1794,158 YUNG LOH RD,1.3747970892513202,103.840491398859
1795,158A JLN TECK WHYE,1.31904563538919,103.94562449702299
1796,158A PASIR RIS ST 13,1.34681399053574,103.855776492186
1797,158A RIVERVALE CRES,1.34857537953677,103.742708636413
1798,158B RIVERVALE CRES,1.3518933656561003,103.879444507283
1799,158C RIVERVALE CRES,1.3802164465773201,103.75646374210301
1800,158D RIVERVALE CRES,1.3307454262745801,103.845601215216
1801,159 ANG MO KIO AVE 4,1.29323624252206,103.802903940154
1802,159 BEDOK STH AVE 3,1.3637440377924699,103.961284660576
1803,159 BISHAN ST 13,1.38832549680241,103.907562174604
1804,159 BT BATOK ST 11,1.3448018291405601,103.959861576671
1805,159 HOUGANG ST 11,1.35104130847406,103.94605153937599
1806,159 JLN TECK WHYE,1.4336789656238702,103.774587099483
1807,159 LOR 1 TOA PAYOH,1.43279272238886,103.834028314438
1808,159 MEI CHIN RD,1.32928599309239,103.72238572895
1809,159 PASIR RIS ST 13,1.3518933656561003,103.879444507283
1810,159 RIVERVALE CRES,1.38786019069675,103.90728961451401
1811,159 SIMEI RD,1.3205008378524399,103.93547363702
1812,159 TAMPINES ST 12,1.273919926125,103.84026093092899
1813,159 WOODLANDS ST 13,1.3061708198826598,103.884888897347
1814,159 YISHUN ST 11,1.32299431214868,103.90444977961201
1815,159 YUNG PING RD,1.309408104537,103.788085613356
1816,159A HOUGANG ST 11,1.36282221723956,103.891046555478
1817,159A RIVERVALE CRES,1.32813370856148,103.859559950361
1818,16 BEDOK STH RD,1.33647717186604,103.880345921024
1819,16 CANTONMENT CL,1.30437184984083,103.914041662117
1820,16 DAKOTA CRES,1.44229782292057,103.77787852047899
1821,16 EUNOS CRES,,
1822,16 GHIM MOH RD,1.2880016960752199,103.831614592325
1823,16 HOUGANG AVE 3,1.37837787722961,103.754764782165
1824,16 JLN TENTERAM,1.2780536523233401,103.821504615515
1825,16 JOO SENG RD,1.33940868079897,103.772605679864
1826,16 MARINE TER,1.31543175817286,103.87165157359301
1827,16 MARSILING LANE,1.3096378936473798,103.78764714946199
1828,16 ST. GEORGE'S RD,1.30409469220822,103.914244395351
1829,16 ST. GEORGE'S RD,1.27757228318117,103.82115054063699
1830,16 TAMAN HO SWEE,1.37428262453943,103.838977213825
1831,16 TECK WHYE LANE,1.31925982986373,103.945202877473
1832,16 TELOK BLANGAH CRES,1.3469276625431201,103.85635390569401
1833,16 TOH YI DR,1.3488849043969,103.742035794953
1834,16 UPP BOON KENG RD,1.3520264034716398,103.879078569569
1835,16A GHIM MOH RD,1.38041525424502,103.757295587899
1836,16A MARINE TER,1.33094425474351,103.845020410471
1837,16A TELOK BLANGAH CRES,1.29209690708574,103.80422982116501
1838,160 ANG MO KIO AVE 4,1.3642955934171102,103.962306880543
1839,160 BEDOK STH AVE 3,1.3954005023620701,103.91523939182
1840,160 BISHAN ST 13,1.38717425030483,103.90777478695601
1841,160 BT BATOK ST 11,1.3451703710787402,103.95967591266701
1842,160 HOUGANG ST 11,1.3507023663539401,103.945183618846
1843,160 JLN TECK WHYE,1.4333332842495803,103.774921567416
1844,160 LOR 1 TOA PAYOH,1.43241454600492,103.833344538739
1845,160 MEI LING ST,1.32913047297776,103.721502089885
1846,160 PASIR RIS ST 13,1.38041525424502,103.757295587899
1847,160 PUNGGOL CTRL,1.39531209903572,103.915708237158
1848,160 RIVERVALE CRES,1.3952252892359298,103.916000677606
1849,160 SIMEI RD,1.37416445374571,103.839549130658
1850,160 TAMPINES ST 12,1.31947081810974,103.94578326538401
1851,160 WOODLANDS ST 13,1.34759183482173,103.856411840501
1852,160 YISHUN ST 11,1.34846915807482,103.742050806952
1853,160 YUNG PING RD,1.2839122939744698,103.816006111441
1854,160A JLN TECK WHYE,1.3525384942688998,103.878702628192
1855,160A PUNGGOL CTRL,1.3302207381947901,103.84494879775299
1856,160B PUNGGOL CTRL,1.2920634079775302,103.80353100076799
1857,161 ANG MO KIO AVE 4,1.36374401411064,103.961935535722
1858,161 BEDOK STH AVE 3,1.3875767425866201,103.90863342749901
1859,161 BISHAN ST 13,1.34535115701676,103.96012089628799
1860,161 BT BATOK ST 11,1.35000084839603,103.945978324355
1861,161 BT MERAH CTRL,1.43333488963204,103.77367404150101
1862,161 HOUGANG ST 11,1.43278627526012,103.833132900961
1863,161 LOR 1 TOA PAYOH,1.32977632869249,103.721585931129
1864,161 MEI LING ST,1.3302207381947901,103.84494879775299
1865,161 PASIR RIS ST 13,1.2920634079775302,103.80353100076799
1866,161 RIVERVALE CRES,1.39581610035605,103.915018227869
1867,161 SIMEI RD,1.3957227302555502,103.915305978671
1868,161 TAMPINES ST 12,1.3740623037392898,103.838900879239
1869,161 WOODLANDS ST 13,1.31967414684943,103.946053142494
1870,161 YISHUN ST 11,1.34757959539741,103.855948520053
1871,161 YUNG PING RD,1.2838373014870301,103.81746608298
1872,161A LOR 1 TOA PAYOH,1.34768075020652,103.74188768153401
1873,161A MEI LING ST,1.38086551927932,103.75768373385901
1874,161A PUNGGOL CTRL,1.29225947097947,103.80242553021499
1875,161B PUNGGOL CTRL,1.3961253262663502,103.91430569750099
1876,162 ANG MO KIO AVE 4,1.39088032859519,103.907868304843
1877,162 BEDOK STH RD,1.34571936968925,103.959934930653
1878,162 BISHAN ST 13,1.3499049641119798,103.947139796649
1879,162 BT MERAH CTRL,1.4330288681712402,103.773134083234
1880,162 BT BATOK ST 11,1.43305540741242,103.832397917463
1881,162 JLN TECK WHYE,1.32964834399549,103.722091489776
1882,162 MEI LING ST,1.3963661602332402,103.914250161058
1883,162 PUNGGOL CTRL,1.39035961258596,103.907636739734
1884,162 RIVERVALE CRES,1.3962721614609501,103.91453783986499
1885,162 SIMEI RD,1.3903596774511298,103.908076555691
1886,162 TAMPINES ST 12,1.39002955034114,103.908484894878
1887,162 WOODLANDS ST 13,1.3735485391993,103.83817647139799
1888,162 YISHUN ST 11,1.3197279369589399,103.946626870712
1889,162 YUNG PING RD,1.34802295169563,103.856274981004
1890,162A PUNGGOL CTRL,1.34814949552616,103.742658130106
1891,162A RIVERVALE CRES,1.28388120820459,103.816939544137
1892,162B PUNGGOL CTRL,1.3769380214585,103.76435279152099
1893,162B RIVERVALE CRES,1.38091027671373,103.75692582441401
1894,162C RIVERVALE CRES,1.33206060664778,103.84410502428001
1895,163 ANG MO KIO AVE 4,1.3460050896650202,103.95920055767901
1896,163 BEDOK STH RD,1.29187643649549,103.80263227706699
1897,163 BISHAN ST 13,1.349532230998,103.947459140714
1898,163 BT BATOK ST 11,1.4330031404739898,103.77398422050899
1899,163 BT MERAH CTRL,1.3301763997176799,103.722234320588
1900,163 GANGSA RD,1.3769380214585,103.76435279152099
1901,163 JLN TECK WHYE,1.3955006024773702,103.914059779581
1902,163 LOR 1 TOA PAYOH,1.38955889926809,103.90881689825198
1903,163 SIMEI RD,1.3301763997176799,103.722234320588
1904,163 STIRLING RD,1.3767628234384701,103.764631637235
1905,163 TAMPINES ST 12,1.39563022035359,103.913772153731
1906,163 WOODLANDS ST 13,1.3891954997486897,103.908650220784
1907,163 YUNG PING RD,1.38965895052744,103.9082928215
1908,163A GANGSA RD,1.32011535001949,103.94657031077
1909,163A PUNGGOL CTRL,1.3484635242507,103.85609468468901
1910,163A RIVERVALE CRES,1.3477169747722098,103.742831711054
1911,163A YUNG PING RD,1.2834067559863602,103.816756914621
1912,163B GANGSA RD,1.37647171774719,103.76488424778799
1913,163B PUNGGOL CTRL,1.3811592630868998,103.75636263855101
1914,163B RIVERVALE CRES,1.3957265864885602,103.914453980581
1915,163C RIVERVALE CRES,1.38930506623145,103.90759860793399
1916,164 BEDOK STH RD,1.3460730248928299,103.958432281147
1917,164 BISHAN ST 13,1.2917018370731101,103.80227877159099
1918,164 BT BATOK ST 11,1.3496215142655,103.946000691097
1919,164 BT MERAH CTRL,1.4330029491630398,103.7742800268
1920,164 GANGSA RD,1.330432978556,103.721496954867
1921,164 JLN TECK WHYE,1.39007029696731,103.907273221559
1922,164 PUNGGOL CTRL,1.2917018370731101,103.80227877159099
1923,164 RIVERVALE CRES,1.3301869918970701,103.721868647253
1924,164 SIMEI RD,1.3896935721541102,103.90729390679199
1925,164 STIRLING RD,1.38983290258259,103.907856160943
1926,164 TAMPINES ST 12,1.32030892324764,103.946089973664
1927,164 WOODLANDS ST 13,1.3491982286049098,103.85619444852699
1928,164 YUNG KUANG RD,1.2830558930733602,103.816692798132
1929,164A RIVERVALE CRES,1.34772198771091,103.74128754849899
1930,164A STIRLING RD,1.37685096970548,103.76512369717399
1931,164A YUNG KUANG RD,1.35025425918973,103.887795306397
1932,164B RIVERVALE CRES,1.3455301612006798,103.959248804134
1933,164C RIVERVALE CRES,1.29076405683555,103.801916448458
1934,165 BEDOK STH RD,1.3492596231365501,103.94585945102301
1935,165 BISHAN ST 13,1.3829223242784099,103.753939006148
1936,165 BT MERAH CTRL,1.43297209045378,103.774926546572
1937,165 BT BATOK WEST AVE 8,1.43577180513266,103.831783821967
1938,165 GANGSA RD,1.3307267448071698,103.721910058308
1939,165 HOUGANG AVE 1,1.3949989663226101,103.914754330362
1940,165 SIMEI RD,1.3827370459421102,103.75351709819401
1941,165 STIRLING RD,1.3307267448071698,103.721910058308
1942,165 TAMPINES ST 12,1.3951280321459698,103.914467126167
1943,165 TECK WHYE CRES,1.3306457884819098,103.72232106808399
1944,165 WOODLANDS ST 13,1.32004079860247,103.945196685812
1945,165 YISHUN RING RD,1.3488634507825499,103.855225779214
1946,165 YUNG KUANG RD,1.34715255032969,103.74282482559099
1947,165A PUNGGOL CTRL,1.28309262574973,103.817667202598
1948,165A TECK WHYE CRES,1.3774834497570199,103.76539108130501
1949,165A YUNG KUANG RD,1.3508702671143897,103.888109641619
1950,165B PUNGGOL CTRL,1.39497562923141,103.91546741121701
1951,165B YUNG KUANG RD,1.34540174805201,103.95815076482799
1952,166 BEDOK STH AVE 3,1.2906996598221399,103.80236294962499
1953,166 BISHAN ST 13,1.3488210065155402,103.946433351076
1954,166 BT BATOK WEST AVE 8,1.38294870170984,103.752865119141
1955,166 BT MERAH CTRL,1.43331773765905,103.77549155593
1956,166 GANGSA RD,1.43628386057841,103.83160658087601
1957,166 HOUGANG AVE 1,1.33122123864025,103.721425269359
1958,166 PUNGGOL CTRL,1.3508702671143897,103.888109641619
1959,166 SIMEI RD,1.39444866898153,103.915522366152
1960,166 STIRLING RD,1.3832936008748897,103.75302588437799
1961,166 TAMPINES ST 12,1.33128892389881,103.721959879988
1962,166 TECK WHYE CRES,1.3945781255148402,103.91523501330799
1963,166 WOODLANDS ST 13,1.3831598930826599,103.75340091880301
1964,166 YISHUN RING RD,1.33124810076271,103.722254173272
1965,166 YUNG KUANG RD,1.31963968622667,103.944965230243
1966,166A HOUGANG AVE 1,1.34725224492522,103.855464674496
1967,166A PUNGGOL CTRL,1.34693272783598,103.74225710590099
1968,166A TECK WHYE CRES,1.35218387649241,103.88823672865401
1969,166A YUNG KUANG RD,1.28263821273737,103.818526577635
1970,166B PUNGGOL CTRL,1.37768707307102,103.76510240158899
1971,166B TECK WHYE CRES,1.394865771644,103.91409127055901
1972,166B YUNG KUANG RD,1.34356565862115,103.95940204165701
1973,167 BEDOK STH AVE 3,1.29003092983176,103.80260432134001
1974,167 BISHAN ST 13,1.4335937058671497,103.775884057946
1975,167 BT BATOK WEST AVE 8,1.4366128296732,103.832356503845
1976,167 HOUGANG AVE 1,1.34725224492522,103.855464674496
1977,167 JLN BT MERAH,1.39390824772026,103.915106920555
1978,167 PETIR RD,1.34356565862115,103.95940204165701
1979,167 PUNGGOL EAST,1.39422713582443,103.91497735733299
1980,167 SIMEI LANE,1.3431357370544499,103.959642800881
1981,167 STIRLING RD,1.39438896172644,103.91475238975201
1982,167 WOODLANDS ST 11,1.34300039933562,103.95941340791599
1983,167 YISHUN RING RD,1.39454839949923,103.91452934796
1984,167A BISHAN ST 13,1.3428736871692901,103.959205140294
1985,167A PUNGGOL EAST,1.3200355411151599,103.944570078049
